"jobTitle","category","companyName","vacancy","jobContext","jobDescription","employmentStatus","educationalReq","additionalReq","jobLocation","salary"
"অফিস ক্লিনার","Security Support Service","Lazz Pharma Ltd.( Darus Salam Branch )","01","অফিসের কর্মীদের/ব্যবস্থাপনাকে যথাযথ সহায়তা করা।
চা, কফি, জল সরবরাহ এবং রক্ষণাবেক্ষণ করা।
প্রয়োজনে ফটোকপি, নথিপত্র প্রেরণ করা।
প্রতিদিন অফিস ডেস্ক, চেয়ার এবং অন্যান্য আসবাবপত্র পরিষ্কার করা।
অফিস পরিষ্কার পরিচ্ছন্নতা বজায় রাখা।
বাথরুম, ফ্লোর  যথাযথ ভাবে পরিষ্কার করা।
প্রয়োজনে অফিসিয়াল সামগ্রী কেনাকাটা করা।
ম্যানেজমেন্ট দ্বারা প্রদত্ত অন্যান্য কাজ করা।","অফিসের কর্মীদের/ব্যবস্থাপনাকে যথাযথ সহায়তা করা।","Full-time","অস্টম শ্রেণী","Age 18 to 30 years","ঢাকা (মিরপুর ১)","Negotiable""jobTitle","category","companyName","vacancy","jobContext","jobDescription","employmentStatus","educationalReq","additionalReq","jobLocation","salary"
"House Keeping Supervisor","Security Support Service","International Classic Composite Ltd. (ICCL)","1","Our company is searching for experienced candidates for the position of housekeeping supervisor. We appreciate you taking the time to review the list of qualifications and to apply for the position. If you don`t fill all of the qualifications, you may still be considered depending on your level of experience.","Scheduling staff shifts and organizing replacements as required.","Full-time","HSC","Age 30 to 40 years","Gazipur (Gazipur Sadar)","Negotiable""jobTitle","category","companyName","vacancy","jobContext","jobDescription","employmentStatus","educationalReq","additionalReq","jobLocation","salary"
"দারোয়ান","Security Support Service","ABC Auto Bricks","Not specific","নিয়ন্ত্রণ এবং শৃঙ্খলা বজায় রাখা, দুর্ঘটনা এবং অপরাধ প্রতিরোধ।
বাড়ির অঞ্চলে সমস্ত অপরাধ, সন্দেহজনক ব্যক্তি এবং ক্রিয়াকলাপ (আসবাবপত্র, সরঞ্জাম অপসারণ) সম্পর্কে যথাযথ কর্তৃপক্ষকে রিপোর্ট করুন।
পরিচয়পত্র না দিয়ে অপরিচিত কাউকে যেতে দেবেন না, ভিজিটের তালিকা রাখুন।
গুন্ডামি প্রতিরোধ করুন।
ভাংচুর, মারামারি, অ্যালকোহল, মাদক, আক্রমনাত্মক অশ্লীল বিবৃতি রেকর্ড করা হলে সতর্কতা জারি করুন বা কর্তৃপক্ষকে রিপোর্ট করুন।","নিয়ন্ত্রণ এবং শৃঙ্খলা বজায় রাখা, দুর্ঘটনা এবং অপরাধ প্রতিরোধ।","Full-time","JSC","Age 26 to 40 years","মানিকগঞ্জ (সিংগাইর)","Negotiable""jobTitle","category","companyName","vacancy","jobContext","jobDescription","employmentStatus","educationalReq","additionalReq","jobLocation","salary"
"Assistant Manager, Operations (Cleaning & Security)","Security Support Service","MBM-Munshi Bangladesh Limited","1","MBM-Munshi Bangladesh is the country`s leading Facility Management Company. It is an established leader in maintenance and environmental care (cleaning management), with a prestigious client base of Government Buildings, Shopping Complexes, Educational Institutions, Factories, Airports, Social Clubs, Hospitals etc. all over the Bangladesh. 

This position is responsible to ensure all kinds of operational activities of the Business Unit & Projects to achieve the Business Goal professionally and profitably.","MBM-Munshi Bangladesh is the country`s leading Facility Management Company. It is an established leader in maintenance and environmental care (cleaning management), with a prestigious client base of Government Buildings, Shopping Complexes, Educational Institutions, Factories, Airports, Social Clubs, Hospitals etc. all over the Bangladesh.","Full-time","Bachelor degree in any discipline","Age 30 to 36 years","Dhaka","Negotiable""jobTitle","category","companyName","vacancy","jobContext","jobDescription","employmentStatus","educationalReq","additionalReq","jobLocation","salary"
"Safety & Security Officer","Security Support Service","Maheen Accessories Limited","1","Maheen Accessories Ltd. is looking for a self-motivated, pro-active, and innovative and result oriented team member in the position of Safety & Security Officer who will add value to administer security operations in different work units of the organization.This position will report to the Head of Administration of the organization. However, on emergency cases take prompt action informing the Managing Director and Chief Executive Officer of the organization as deemed necessary. The ""Safety & Security Officer"" position requires to analyze various standards of Safety & Security operation programs, recruit and select security personnel, manage field operations, perform risk assessments to manage & implementation of safe environment in the organization for both visitors and employees.","Maheen Accessories Ltd. is looking for a self-motivated, pro-active, and innovative and result oriented team member in the position of Safety & Security Officer who will add value to administer security operations in different work units of the organization.","Full-time","Bachelor degree in any discipline","Age at most 45 years","Narayanganj","Negotiable""jobTitle","category","companyName","vacancy","jobContext","jobDescription","employmentStatus","educationalReq","additionalReq","jobLocation","salary"
"Security Incharge","Security Support Service","Solarland Engineering & Development co., Ltd","01","We are looking for a dedicated security officer to ensure the safety and security of our premises, assets, staff, and visitors and the employees. The security officer`s responsibilities include patrolling the premises, setting up security controls, monitoring property access, investigating suspicious behavior, and enforcing company policies.
To be successful as a security officer you should be highly observant and able to objectively assess the severity of a situation. An outstanding security officer should be able to remain calm and decisive in any situation.
We are hiring an experienced Security Incharge to join our team. You`ll be glad you applied to Solarland Engineering & Development Co., Ltd.
Work at Solar power plant project, Sirajganj
Employment Status: Project Basis","We are looking for a dedicated security officer to ensure the safety and security of our premises, assets, staff, and visitors and the employees. The security officer`s responsibilities include patrolling the premises, setting up security controls, monitoring property access, investigating suspicious behavior, and enforcing company policies.","Contractual","Undergraduate in any discipline.","Age 30 to 40 years","Sirajganj","Negotiable""jobTitle","category","companyName","vacancy","jobContext","jobDescription","employmentStatus","educationalReq","additionalReq","jobLocation","salary"
"Office Assistant","Security Support Service","Xiamen XGMA Machinery Co. Ltd.","2","Xiamen XGMA Machinery Co., Ltd. (in short XGMA) China, is a well reputed construction & earth moving equipment and Forklift manufacturing company in China. Recently we are expanding our market in Bangladesh, our motto ""Together we build Bangladesh"". As a sole agent & distributor of the company we offer a challenging & promising post of Business Coordinator, for result oriented, self motivated and dynamic, as a part of our team.","Maintain documents and Reports.","Full-time","HSC","Age 25 to 30 years","Dhaka","Negotiable""jobTitle","category","companyName","vacancy","jobContext","jobDescription","employmentStatus","educationalReq","additionalReq","jobLocation","salary"
"রুম সার্ভিস বয়","Security Support Service","Merin Resort","Not specific","নিয়মিত রুম ও আসবাবপত্র পরিষ্কার করা
বিছানার ময়লা চাদর ও বালিশ বদলে দেয়া
টয়লেটে প্রয়োজনীয় সরঞ্জাম (যেমন, সাবান, তোয়ালে ও টয়লেট পেপার) সরবরাহ করা
রুম থেকে আবর্জনার বিন সংগ্রহ করে নির্ধারিত জায়গায় রেখে আসা
রুমের কোন ক্ষতি হলে সে সম্পর্কে কর্তৃপক্ষকে জানানো
হোটেলের ক্ষেত্রে অতিথিদের সাহায্য করা
পরিষ্কার করার সরঞ্জামের (যেমন, ভ্যাকুয়াম ক্লিনার) রক্ষণাবেক্ষণ করা","নিয়মিত রুম ও আসবাবপত্র পরিষ্কার করা","Full-time","SSC, HSC","Age 22 to 30 years","মানিকগঞ্জ (সিংগাইর)","Negotiable""jobTitle","category","companyName","vacancy","jobContext","jobDescription","employmentStatus","educationalReq","additionalReq","jobLocation","salary"
"ফ্যাক্টরী প্রধান গেইট ইনচার্জ","Security Support Service","Chakda Steel & Re-Rolling Mills Pvt. Ltd.","02","ফ্যাক্টরীতে প্রবেশ ও বাহির হওয়া মালামালবাহী প্রত্যেকটি গাড়ীর সকল কাগজপত্র চেক করা।
	ফ্যাক্টরীর নীতিমালা ও পলিসি অনুযায়ী সকল পেপারের তথ্য, ডাটা সঠিক কি না মিলিয়ে তা নিশ্চিত করা।
	মালামালবাহী প্রত্যেকটি গাড়ী কোম্পানী পলিসি অনুয়ায়ী সঠিক ভাবে চেক করা।
	মেইন গেইটের সকল প্রকার রেজিষ্ট্রার মেইনটেইন করা।
	কোম্পানীর মালিক ব্যতীত অন্যান্য সকল প্রাইভেট গাড়ীর ব্যাকডালা, গেটপাস ইত্যাদি চেক করা।
	মেইন গেটের সকল কাজের দায়িত্ব পালন করা।
        লোকবল পরিচালনা করা।","ফ্যাক্টরীতে প্রবেশ ও বাহির হওয়া মালামালবাহী প্রত্যেকটি গাড়ীর সকল কাগজপত্র চেক করা।","Full-time","","Age 30 to 40 years","বাংলাদেশের যেকোনো স্থানে","Negotiable""jobTitle","category","companyName","vacancy","jobContext","jobDescription","employmentStatus","educationalReq","additionalReq","jobLocation","salary"
"কেয়ারটেকার (পুরুষ)","Security Support Service","Marie Stopes Bangladesh (MSB)","01","মেরী স্টোপস বাংলাদেশ বিগত ৩ দশকের বেশী সময় ধরে বাংলাদেশে স্বাস্থ্যসেবা প্রদানের মাধ্যমে মাতৃমৃত্যু এবং শিশুমৃত্যুর হার কমিয়ে আনার ক্ষেত্রে বিশেষ অবদান রেখেছে।  মেরী স্টোপস বাংলাদেশ যুক্তরাজ্যের লন্ডনভিত্তিক আন্তর্জাতিক স্বাস্থ্যসেবা প্রতিষ্ঠান যা ৪টি মহাদেশের (এশিয়া, আফ্রিকা, ইউরোপ এবং ল্যাটিন আমেরিকা) ৩৭টি দেশে সেবা প্রদান করে আসছে। মেরী স্টোপস বাংলাদেশ এর অধীনে উক্ত জেলায় অবস্থিত ক্লিনিকে উল্লেখিত পদের জন্য দক্ষ ও অভিজ্ঞ কর্মী আবশ্যক:
কর্মস্থল: মেরী স্টোপস ম্যার্টানিটি ক্লিনিক-  গাজীপুর","মেরী স্টোপস বাংলাদেশ বিগত ৩ দশকের বেশী সময় ধরে বাংলাদেশে স্বাস্থ্যসেবা প্রদানের মাধ্যমে মাতৃমৃত্যু এবং শিশুমৃত্যুর হার কমিয়ে আনার ক্ষেত্রে বিশেষ অবদান রেখেছে।  মেরী স্টোপস বাংলাদেশ যুক্তরাজ্যের লন্ডনভিত্তিক আন্তর্জাতিক স্বাস্থ্যসেবা প্রতিষ্ঠান যা ৪টি মহাদেশের (এশিয়া, আফ্রিকা, ইউরোপ এবং ল্যাটিন আমেরিকা) ৩৭টি দেশে সেবা প্রদান করে আসছে। মেরী স্টোপস বাংলাদেশ এর অধীনে উক্ত জেলায় অবস্থিত ক্লিনিকে উল্লেখিত পদের জন্য দক্ষ ও অভিজ্ঞ কর্মী আবশ্যক:","Full-time","প্রার্থীকে ন্যূনতম এসএসসি পাশ হতে হবে। অভিজ্ঞ প্রার্থীদের ক্ষেত্রে শিক্ষাগত যোগ্যতা শিথিলযোগ্য।","Only males are allowed to apply","গাজীপুর","১০,০০০ টাকা + অন্যান্য সুবিধা।""jobTitle","category","companyName","vacancy","jobContext","jobDescription","employmentStatus","educationalReq","additionalReq","jobLocation","salary"
"Officer (Logistic)","Security Support Service","Nagar Holdings Limited","02","Security  sourcing  and maintenance 
Ensure strong base of securities monitoring  in all available projects. 
Must have ability to motivate employee (Project Staff) and maintain good relation between management. 
Must have experience in security management. 
Provide all kind of logistic support for all available projects 
To ensure logistic support to all projects' utility connections. (WASA, DESCO, DESA & TITAS) 
Conduct training on the physical security for security persons & new employees.","Security  sourcing  and maintenance","Full-time","Bachelor degree in any discipline","Age 28 to 38 years","Dhaka","Negotiable""jobTitle","category","companyName","vacancy","jobContext","jobDescription","employmentStatus","educationalReq","additionalReq","jobLocation","salary"
"নিরাপত্তা প্রহরী","Security Support Service","Merin Resort","Not specific","নিরাপত্তা কর্মীরা তাদের দায়িত্ব সঠিক ভাবে পালন করছে কিনা তা মনিটরিং করা।
এলাকায় কর্তৃপক্ষের অনুমতি ছাড়া যেকোন প্রবেশে বাধা দেয়া।
মেইন গেইটে অনাকংঙ্খিত প্রবেশ বন্ধ করা তথা বিভিন্ন আগন্তুক এর প্রবেশ নিয়ন্ত্রন কল্পে দর্শনার্থী রেজিষ্টার সংরক্ষন করা হয়।
কেবলমাত্র অনুমোদিত ব্যক্তিবর্গকে চিহ্নিত করার মাধ্যমে রিসোর্টে ঢুকতে দেওয়া হয়।","নিরাপত্তা কর্মীরা তাদের দায়িত্ব সঠিক ভাবে পালন করছে কিনা তা মনিটরিং করা।","Full-time","JSC, SSC","Age 26 to 40 years","মানিকগঞ্জ (সিংগাইর)","Negotiable""jobTitle","category","companyName","vacancy","jobContext","jobDescription","employmentStatus","educationalReq","additionalReq","jobLocation","salary"
"Zonal In-Charge (Officer)","Security Support Service","Securex Pvt. Ltd.","03","Full time and permanent job","Guard Sourcing and monitoring of zone","Full-time","HSC","Age 30 to 45 years","Dhaka","Tk. 18000 - 22000 (Monthly)Conveyance up to Tk. 8000 for post and client visits.""jobTitle","category","companyName","vacancy","jobContext","jobDescription","employmentStatus","educationalReq","additionalReq","jobLocation","salary"
"দারোয়ান","Security Support Service","Mahim Construction and Development","Not specific","পরিচয়পত্র না দিয়ে অপরিচিত কাউকে যেতে দেবেন না, ভিজিটের তালিকা রাখুন।
গুন্ডামি প্রতিরোধ করুন।
ভাংচুর, মারামারি, অ্যালকোহল, মাদক, আক্রমনাত্মক অশ্লীল বিবৃতি রেকর্ড করা হলে সতর্কতা জারি করুন বা কর্তৃপক্ষকে রিপোর্ট করুন।
জরুরী কাজের সাইটে অ্যাক্সেস প্রদান করুন, মেরামতকারীদের কল করুন, কাজের অগ্রগতি নিরীক্ষণ করুন, সনাক্তকরণ পরীক্ষা করুন।","পরিচয়পত্র না দিয়ে অপরিচিত কাউকে যেতে দেবেন না, ভিজিটের তালিকা রাখুন।","Full-time","JSC","Age 22 to 40 years","মানিকগঞ্জ (মানিকগঞ্জ সদর)","Negotiable"
